3.444444635,142.0222279429,0
3.5000000289,140.1999977231,0
3.5555556603,138.3777827024,0
3.6111112917,136.5555524826,0
3.6666666856,134.7333374619,0
3.722222317,132.9111072421,0
3.7777779484,131.0888922215,0
3.8333335798,129.2666620016,0
3.8888889737,127.444446981,0
3.9444446051,125.6222243607,0
4.0000002366,123.8000017405,0
4.0555556305,121.9777791202,0
4.1111110244,120.1555565,0
4.1666668933,118.3333338797,0
4.2222222872,116.5111112595,0
4.2777781561,114.6888886392,0
4.33333355,112.866666019,0
4.3888889439,111.0444433987,0
4.4444448128,109.2222207785,0
4.5000002068,107.4000057578,0
4.5555556007,105.5777831376,0
4.6111114696,103.7555605173,0
4.6666668635,101.9333378971,0
4.7222222574,100.1111152768,0
4.7777781263,98.2888926566,0
4.8333335202,96.4666700363,0
4.8888889141,94.6444474161,0
4.944444783,92.8222247958,0
5.000000177,91.0000021756,0
