DATE,TMAX,TMIN,WND,HUM,PRCP
1987-12-23,11.500000,0.111111,3.446778,72.909928,0.000000
1987-12-24,9.277778,-1.388889,2.315000,83.042459,0.000000
1987-12-25,13.222222,-1.388889,2.263556,63.589860,0.000000
1987-12-26,17.388889,0.777778,4.115556,56.106314,0.000000
1987-12-27,18.222222,0.611111,2.263556,63.639909,0.000000
1987-12-28,17.500000,-2.000000,2.572222,54.562716,0.000000
1987-12-29,3.722222,-3.611111,4.424222,73.258663,0.000000
1987-12-30,3.722222,-5.000000,4.269889,52.788468,0.000000
1987-12-31,5.888889,-2.722222,5.504556,63.696265,0.000000
1988-01-01,4.000000,-5.222222,2.726556,68.554231,0.000000
1988-01-02,5.500000,-5.388889,1.697667,62.188647,0.000000
1988-01-03,0.777778,-1.500000,2.006333,94.501092,1.016000
1988-01-04,0.777778,-5.111111,4.012667,87.974285,0.000000
1988-01-05,1.777778,-6.888889,1.183222,76.686104,0.000000
1988-01-06,3.500000,-4.777778,4.012667,75.130417,0.000000
1988-01-07,8.500000,-3.777778,1.440444,65.736056,0.000000
1988-01-08,5.500000,-6.611111,4.269889,36.638287,0.000000
1988-01-09,0.388889,-8.722222,1.646222,32.682926,0.000000
1988-01-10,4.500000,-9.111111,3.858333,41.441076,0.000000
1988-01-11,5.777778,-5.611111,4.835778,47.741468,0.000000
1988-01-12,6.611111,-2.000000,6.687778,77.631856,0.000000
1988-01-13,4.000000,-0.388889,2.726556,87.317889,0.000000
1988-01-14,4.000000,0.277778,3.704000,74.443021,0.000000
1988-01-15,5.000000,-3.777778,3.138111,56.546447,0.000000
1988-01-16,2.777778,-6.500000,1.440444,44.929863,0.000000
1988-01-17,5.388889,-8.277778,2.006333,41.714434,0.000000
1988-01-18,7.500000,-8.500000,3.858333,38.872894,0.000000
1988-01-19,9.722222,-5.222222,4.424222,45.197960,0.000000
1988-01-20,9.500000,-1.611111,4.424222,65.559057,0.000000
1988-01-21,10.111111,-0.500000,2.572222,46.876656,0.000000
1988-01-22,3.500000,-7.777778,7.562333,11.854499,0.000000
1988-01-23,-2.000000,-10.388889,3.549667,15.613715,0.000000
1988-01-24,0.222222,-10.388889,3.138111,30.632569,0.000000
1988-01-25,4.611111,-8.888889,0.874556,44.508425,0.000000
1988-01-26,6.611111,-7.888889,2.726556,41.095777,0.000000
1988-01-27,4.111111,-6.222222,2.006333,54.466064,0.000000
1988-01-28,9.611111,-4.611111,4.012667,36.835542,0.000000
1988-01-29,3.111111,-6.722222,3.292444,29.415673,0.000000
1988-01-30,5.611111,-7.222222,0.720222,33.005012,0.000000
1988-01-31,7.500000,-8.277778,3.858333,32.111846,0.000000
1988-02-01,9.888889,-4.500000,2.160667,27.811099,0.000000
1988-02-02,1.722222,-8.111111,3.858333,21.327563,0.000000
1988-02-03,5.222222,-8.611111,5.556000,44.383121,0.000000
1988-02-04,7.111111,-1.722222,4.269889,54.041914,0.000000
1988-02-05,5.388889,-6.611111,3.549667,37.960497,0.000000
1988-02-06,4.500000,-10.222222,1.594778,21.279110,0.000000
1988-02-07,5.222222,-7.111111,2.006333,36.439447,0.000000
1988-02-08,6.277778,-8.388889,1.594778,29.048185,0.000000
1988-02-09,5.388889,-5.611111,2.006333,40.280838,0.000000
1988-02-10,5.277778,-6.222222,3.704000,32.008920,0.000000
1988-02-11,9.777778,-3.722222,2.675111,43.859301,0.000000
1988-02-12,10.722222,-1.722222,1.440444,52.921395,0.000000
1988-02-13,7.722222,-3.722222,4.321333,58.214144,0.000000
1988-02-14,1.611111,-5.611111,3.292444,38.616329,0.000000
1988-02-15,2.611111,-8.111111,1.697667,40.523210,0.000000
1988-02-16,12.111111,-7.500000,1.697667,35.707292,0.000000
1988-02-17,4.500000,-8.111111,2.726556,41.867414,0.000000
1988-02-18,8.222222,-4.000000,2.829444,19.198247,0.000000
1988-02-19,8.222222,-4.500000,4.424222,37.497585,0.000000
1988-02-20,10.000000,-4.888889,1.594778,41.752977,0.000000
1988-02-21,8.777778,-3.888889,5.658889,60.629825,0.000000
1988-02-22,5.888889,-1.111111,2.675111,66.634716,0.000000
1988-02-23,5.388889,-4.611111,3.138111,36.741952,0.000000
1988-02-24,7.777778,-5.000000,1.594778,40.601456,0.000000
1988-02-25,6.277778,-0.777778,2.006333,55.890113,0.000000
1988-02-26,9.277778,-1.500000,4.115556,50.312031,0.000000
1988-02-27,4.611111,-2.388889,5.556000,59.560588,0.000000
1988-02-28,1.722222,-3.000000,2.417889,49.850727,0.000000
1988-02-29,1.277778,-5.000000,2.417889,80.599816,0.000000
1988-03-01,8.500000,-5.722222,3.138111,59.646354,0.000000
1988-03-02,3.111111,-7.277778,2.006333,36.126089,0.000000
1988-03-03,7.000000,-8.611111,2.160667,37.148319,0.000000
1988-03-04,6.777778,-3.777778,2.675111,29.021945,0.000000
1988-03-05,9.000000,-7.277778,3.292444,24.780372,0.000000
1988-03-06,0.277778,-6.722222,7.150778,24.243724,0.000000
1988-03-07,8.722222,-8.222222,2.983778,24.324118,0.000000
1988-03-08,10.722222,-4.000000,2.983778,26.902957,0.000000
1988-03-09,17.722222,-3.611111,2.417889,29.383927,0.000000
1988-03-10,16.500000,0.277778,5.401667,31.375010,0.000000
1988-03-11,18.722222,4.000000,2.726556,44.461051,0.000000
1988-03-12,18.222222,2.111111,3.858333,46.229609,0.000000
1988-03-13,17.388889,8.611111,3.138111,62.575028,0.000000
1988-03-14,11.277778,-0.500000,4.578556,62.927881,7.874000
1988-03-15,6.388889,-2.000000,3.858333,46.002552,0.000000
1988-03-16,7.500000,-1.777778,1.697667,44.172573,0.000000
1988-03-17,12.222222,-1.777778,4.424222,60.439727,0.000000
1988-03-18,12.500000,1.000000,4.835778,41.288392,0.000000
1988-03-19,10.500000,4.222222,1.852000,39.296517,0.000000
1988-03-20,5.888889,4.222222,2.006333,65.174364,0.000000
1988-03-21,5.000000,1.888889,2.417889,88.128919,3.302000
1988-03-22,9.000000,1.111111,1.440444,73.107040,0.000000
1988-03-23,7.388889,4.000000,2.983778,91.821237,1.016000
1988-03-24,10.000000,3.777778,1.852000,85.700660,0.000000
1988-03-25,9.000000,-1.111111,1.440444,86.539135,0.000000
1988-03-26,15.388889,-1.777778,3.138111,61.025263,0.000000
1988-03-27,16.722222,3.500000,2.726556,55.010003,0.000000
1988-03-28,15.222222,5.500000,2.726556,61.548667,0.000000
1988-03-29,12.000000,4.722222,2.160667,68.095039,0.000000
1988-03-30,17.277778,5.000000,4.012667,53.239566,0.000000
1988-03-31,18.500000,4.111111,3.498222,52.333800,0.000000
1988-04-01,18.722222,6.277778,1.491889,68.249765,0.000000
1988-04-02,20.222222,5.000000,1.697667,59.627866,0.000000
1988-04-03,12.722222,4.722222,3.858333,77.851326,2.032000
1988-04-04,15.388889,3.777778,3.138111,67.151327,0.000000
1988-04-05,9.000000,3.888889,4.732889,50.307779,0.000000
1988-04-06,7.611111,0.611111,2.263556,83.354262,4.064000
1988-04-07,17.111111,0.111111,2.726556,67.474415,0.000000
1988-04-08,18.722222,3.500000,2.160667,59.597481,0.000000
1988-04-09,21.777778,6.388889,4.990111,52.888857,0.000000
1988-04-10,23.222222,11.777778,4.372778,61.384180,0.000000
1988-04-11,18.388889,10.777778,2.983778,57.381032,0.000000
1988-04-12,23.722222,9.222222,4.012667,34.717458,0.000000
1988-04-13,23.722222,5.888889,2.880889,32.697449,0.000000
1988-04-14,24.277778,4.500000,2.983778,48.199314,0.000000
1988-04-15,24.777778,9.388889,4.835778,50.880801,0.000000
1988-04-16,26.111111,13.888889,4.732889,58.737195,0.000000
1988-04-17,17.722222,4.888889,3.446778,51.202866,0.000000
1988-04-18,23.277778,4.000000,6.019000,42.388224,0.000000
1988-04-19,19.277778,1.888889,2.726556,54.449957,0.000000
1988-04-20,19.000000,6.777778,2.263556,51.610801,0.000000
1988-04-21,19.888889,3.500000,4.012667,46.894276,0.000000
1988-04-22,19.611111,1.722222,2.263556,44.438657,0.000000
1988-04-23,18.000000,4.277778,2.006333,54.421753,0.000000
1988-04-24,22.611111,4.388889,2.417889,49.192936,0.000000
1988-04-25,22.611111,6.777778,2.983778,62.372423,0.000000
1988-04-26,24.888889,10.611111,4.835778,57.388395,0.000000
1988-04-27,27.777778,9.888889,4.115556,48.944507,0.000000
1988-04-28,29.500000,11.722222,3.806889,55.119240,0.000000
1988-04-29,28.500000,14.888889,3.292444,42.051026,0.000000
1988-04-30,30.722222,14.888889,4.578556,44.877665,0.000000
1988-05-01,26.277778,11.611111,2.983778,55.049890,0.000000
1988-05-02,25.500000,13.722222,3.395333,62.570979,0.000000
1988-05-03,23.777778,14.111111,2.417889,67.591986,4.064000
1988-05-04,25.722222,13.000000,2.726556,63.713108,0.000000
1988-05-05,34.000000,12.611111,3.292444,50.949506,0.000000
1988-05-06,16.722222,11.111111,4.835778,90.899494,47.498000
1988-05-07,19.277778,10.611111,4.681444,54.754870,0.000000
1988-05-08,19.888889,11.111111,1.852000,58.721084,0.000000
1988-05-09,19.500000,10.888889,4.012667,71.309028,0.000000
1988-05-10,20.500000,10.722222,2.726556,84.946949,0.000000
1988-05-11,23.000000,9.888889,3.446778,44.597507,0.000000
1988-05-12,25.277778,8.777778,1.594778,53.236624,0.000000
1988-05-13,21.888889,12.388889,3.549667,66.565175,0.000000
1988-05-14,27.277778,13.277778,4.269889,58.138162,0.000000
1988-05-15,29.277778,16.000000,5.298778,62.484932,0.000000
1988-05-16,31.222222,15.722222,2.417889,66.050382,0.000000
1988-05-17,33.111111,15.111111,4.012667,58.888855,0.000000
1988-05-18,26.277778,19.722222,2.572222,84.037378,2.286000
1988-05-19,29.222222,18.500000,2.572222,75.232026,0.000000
1988-05-20,21.277778,12.111111,2.983778,90.473125,14.224000
1988-05-21,15.500000,8.722222,2.006333,92.237195,0.000000
1988-05-22,24.277778,8.111111,2.263556,79.563257,0.000000
1988-05-23,25.888889,14.722222,5.298778,79.390081,0.000000
1988-05-24,29.500000,17.111111,3.446778,63.216551,0.000000
1988-05-25,27.277778,16.388889,3.446778,70.198062,0.000000
1988-05-26,28.777778,16.277778,3.704000,73.157332,0.000000
1988-05-27,29.722222,16.277778,1.852000,48.050523,0.000000
1988-05-28,30.000000,15.388889,3.446778,52.934193,0.000000
1988-05-29,28.777778,14.500000,4.115556,65.215748,0.000000
1988-05-30,19.777778,13.611111,2.160667,93.118533,3.048000
1988-05-31,28.777778,12.722222,1.697667,70.134740,0.000000
1988-06-01,30.888889,15.777778,2.572222,51.315554,0.000000
1988-06-02,30.611111,12.777778,2.829444,38.386111,0.000000
1988-06-03,29.222222,12.222222,2.572222,46.873139,0.000000
1988-06-04,33.388889,13.611111,3.704000,39.794010,0.000000
1988-06-05,35.000000,18.500000,4.835778,56.465156,0.000000
1988-06-06,33.000000,18.388889,1.852000,59.951727,0.000000
1988-06-07,34.722222,17.888889,4.424222,72.928831,3.048000
1988-06-08,24.500000,17.611111,2.160667,88.005193,10.414000
1988-06-09,24.277778,18.500000,1.852000,88.963564,1.524000
1988-06-10,31.000000,18.722222,2.829444,66.383204,0.000000
1988-06-11,29.222222,19.222222,2.160667,67.649265,0.000000
1988-06-12,36.222222,19.111111,2.983778,41.279358,0.000000
1988-06-13,36.777778,21.111111,4.578556,35.735137,0.000000
1988-06-14,39.222222,23.000000,4.835778,37.026292,0.000000
1988-06-15,29.777778,16.722222,5.504556,50.822511,0.000000
1988-06-16,35.111111,16.111111,5.504556,25.108843,0.000000
1988-06-17,35.388889,21.111111,2.829444,37.049479,0.000000
1988-06-18,38.111111,20.388889,5.144444,36.185972,0.000000
1988-06-19,33.500000,19.888889,4.732889,45.869339,0.000000
1988-06-20,30.611111,19.722222,2.417889,58.862670,0.000000
1988-06-21,29.722222,19.611111,3.292444,58.652423,0.000000
1988-06-22,30.722222,18.500000,3.292444,60.595504,0.000000
1988-06-23,31.611111,19.222222,2.160667,62.047074,0.000000
1988-06-24,32.722222,20.611111,2.983778,59.149532,0.000000
1988-06-25,33.777778,21.722222,3.446778,55.007399,0.000000
1988-06-26,32.611111,22.222222,2.983778,59.639459,0.000000
1988-06-27,30.611111,22.111111,3.446778,69.743848,0.000000
1988-06-28,32.111111,21.722222,3.292444,73.358787,0.000000
1988-06-29,34.388889,22.111111,3.498222,59.167654,0.000000
1988-06-30,35.500000,24.111111,4.578556,57.238748,0.000000
1988-07-01,35.222222,19.388889,3.446778,77.770954,6.096000
1988-07-02,32.888889,19.388889,2.417889,63.441637,0.000000
1988-07-03,30.722222,18.722222,4.732889,72.686514,29.972000
1988-07-04,20.500000,18.277778,3.292444,90.093008,48.006000
1988-07-05,23.000000,19.222222,1.491889,90.796415,1.016000
1988-07-06,32.611111,19.388889,3.549667,78.633862,0.000000
1988-07-07,34.000000,22.722222,5.401667,74.447902,0.000000
1988-07-08,30.277778,19.277778,3.858333,78.813033,0.000000
1988-07-09,24.777778,18.722222,1.594778,92.820776,7.874000
1988-07-10,26.000000,21.111111,2.520778,85.619781,0.000000
1988-07-11,26.388889,20.888889,2.315000,88.028972,0.000000
1988-07-12,28.111111,22.611111,1.594778,86.343237,0.000000
1988-07-13,28.888889,22.722222,3.549667,89.663632,0.000000
1988-07-14,32.611111,24.722222,2.006333,82.196542,0.000000
1988-07-15,33.388889,24.000000,2.726556,86.808619,28.956000
1988-07-16,31.611111,23.388889,0.874556,85.777133,0.000000
1988-07-17,32.888889,25.777778,2.726556,83.664398,3.048000
1988-07-18,34.722222,25.777778,3.292444,82.908564,0.508000
1988-07-19,27.277778,24.777778,1.697667,95.185064,14.478000
1988-07-20,30.277778,25.888889,1.852000,93.049983,7.620000
1988-07-21,32.111111,23.222222,2.726556,86.869295,0.000000
1988-07-22,33.388889,22.611111,1.852000,76.511215,0.000000
1988-07-23,31.000000,22.222222,2.315000,91.456721,36.068000
1988-07-24,28.777778,23.611111,1.594778,90.239319,14.478000
1988-07-25,29.500000,22.500000,3.138111,90.461852,0.000000
1988-07-26,28.777778,20.000000,2.006333,85.055275,0.000000
1988-07-27,28.888889,19.722222,2.520778,72.678863,0.000000
1988-07-28,29.000000,19.722222,2.160667,80.998918,0.254000
1988-07-29,29.000000,23.000000,2.006333,91.702229,2.032000
1988-07-30,27.500000,22.777778,2.263556,92.309179,0.000000
1988-07-31,26.388889,22.888889,1.491889,94.492475,1.270000
1988-08-01,29.777778,23.777778,2.726556,88.227884,1.016000
1988-08-02,30.777778,24.222222,3.549667,88.828826,0.000000
1988-08-03,32.222222,23.888889,2.315000,85.733714,0.000000
1988-08-04,33.000000,24.888889,2.417889,81.742556,0.000000
1988-08-05,33.000000,22.111111,1.852000,83.504136,0.000000
1988-08-06,30.222222,21.277778,1.852000,87.022305,0.000000
1988-08-07,32.111111,22.611111,1.286111,79.721316,0.000000
1988-08-08,32.000000,24.111111,2.006333,78.402940,0.000000
1988-08-09,32.722222,23.500000,1.852000,81.510335,0.000000
1988-08-10,31.388889,23.500000,2.263556,80.981576,0.000000
1988-08-11,31.722222,23.611111,2.417889,79.943003,0.000000
1988-08-12,32.111111,24.722222,3.446778,79.191656,0.000000
1988-08-13,30.777778,21.722222,2.263556,86.138543,0.000000
1988-08-14,29.388889,21.388889,2.417889,89.226937,0.000000
1988-08-15,22.777778,19.777778,2.829444,97.987867,23.114000
1988-08-16,25.388889,19.722222,2.006333,91.544843,1.016000
1988-08-17,28.777778,20.222222,1.594778,83.995325,0.000000
1988-08-18,28.277778,19.888889,1.183222,84.171788,0.000000
1988-08-19,24.777778,18.888889,0.977444,92.794620,2.286000
1988-08-20,29.500000,18.388889,2.006333,80.913314,0.000000
1988-08-21,26.611111,18.277778,1.594778,76.075697,0.000000
1988-08-22,28.777778,17.388889,2.417889,64.874364,0.000000
1988-08-23,27.277778,13.277778,2.520778,74.703601,0.000000
1988-08-24,28.611111,12.722222,1.440444,65.282114,0.000000
1988-08-25,28.000000,14.888889,1.852000,74.836659,0.508000
1988-08-26,27.388889,15.000000,1.697667,72.390097,0.254000
1988-08-27,27.500000,14.888889,2.006333,74.905885,0.000000
1988-08-28,28.277778,17.222222,1.131778,79.666264,0.000000
1988-08-29,30.000000,19.222222,0.977444,76.853594,0.000000
1988-08-30,30.777778,18.611111,1.440444,75.892936,0.000000
1988-08-31,27.500000,20.000000,1.697667,78.926037,0.000000
1988-09-01,27.111111,16.500000,2.006333,85.652009,0.508000
1988-09-02,27.277778,16.000000,1.491889,81.935009,0.000000
1988-09-03,29.111111,17.000000,1.697667,76.461596,0.000000
1988-09-04,28.277778,18.277778,1.286111,83.903280,0.000000
1988-09-05,30.611111,21.888889,2.572222,79.884914,0.000000
1988-09-06,31.222222,21.611111,4.115556,78.180723,0.000000
1988-09-07,31.500000,21.722222,2.006333,79.450259,0.000000
1988-09-08,29.611111,19.500000,2.160667,78.125444,0.000000
1988-09-09,26.222222,18.277778,0.874556,83.140061,0.000000
1988-09-10,28.500000,17.000000,1.697667,78.689481,0.000000
1988-09-11,28.611111,16.111111,1.697667,69.787150,0.000000
1988-09-12,29.277778,14.388889,1.852000,63.404444,0.000000
1988-09-13,24.611111,16.888889,2.726556,74.610897,0.000000
1988-09-14,26.277778,13.277778,2.572222,69.357623,0.000000
1988-09-15,28.000000,12.611111,2.006333,67.233077,0.000000
1988-09-16,28.888889,15.888889,3.138111,68.594524,0.000000
1988-09-17,30.222222,17.888889,4.012667,66.573430,0.000000
1988-09-18,19.388889,12.222222,3.498222,91.847211,0.254000
1988-09-19,26.222222,10.222222,1.852000,70.821351,0.000000
1988-09-20,26.500000,9.222222,0.977444,62.730496,0.000000
1988-09-21,27.388889,9.388889,0.720222,60.610101,0.000000
1988-09-22,28.000000,12.888889,1.131778,56.687151,0.000000
1988-09-23,25.277778,12.777778,1.131778,68.717034,0.000000
1988-09-24,26.611111,12.111111,1.697667,66.074710,0.000000
1988-09-25,25.277778,9.277778,1.594778,69.712652,0.000000
1988-09-26,25.722222,6.722222,2.263556,54.011988,0.000000
1988-09-27,27.111111,8.000000,1.440444,57.835519,0.000000
1988-09-28,27.000000,11.611111,1.594778,61.003469,0.000000
1988-09-29,24.722222,13.500000,1.131778,67.482894,0.000000
1988-09-30,24.777778,13.500000,0.617333,73.170625,0.000000
1988-10-01,23.222222,13.500000,1.131778,72.612109,0.000000
1988-10-02,23.388889,12.722222,1.852000,74.819707,0.000000
1988-10-03,24.888889,14.388889,1.697667,73.950043,0.000000
1988-10-04,23.777778,11.277778,2.829444,79.010093,0.000000
1988-10-05,22.222222,6.222222,1.697667,62.253548,0.000000
1988-10-06,24.277778,5.611111,1.337556,49.861985,0.000000
1988-10-07,23.722222,9.388889,0.977444,53.939572,0.000000
1988-10-08,25.777778,8.277778,0.874556,58.099784,0.000000
1988-10-09,27.222222,9.000000,2.006333,53.551774,0.000000
1988-10-10,26.000000,14.388889,3.446778,52.867512,0.000000
1988-10-11,25.000000,13.777778,2.572222,55.303985,0.508000
1988-10-12,18.500000,2.722222,3.446778,39.659087,0.000000
1988-10-13,19.277778,2.277778,2.006333,41.620198,0.000000
1988-10-14,17.277778,5.500000,2.983778,59.083333,0.000000
1988-10-15,14.222222,7.388889,1.440444,87.248544,0.254000
1988-10-16,14.722222,7.111111,1.286111,88.814281,0.508000
1988-10-17,20.777778,7.000000,1.286111,74.268109,0.000000
1988-10-18,22.222222,6.611111,3.292444,73.764458,0.000000
1988-10-19,19.000000,12.388889,4.732889,81.543320,0.254000
1988-10-20,18.888889,13.888889,1.852000,93.115677,3.302000
1988-10-21,19.722222,9.722222,1.183222,85.937895,0.000000
1988-10-22,20.500000,9.500000,1.594778,80.292912,5.080000
1988-10-23,17.777778,10.777778,2.006333,94.703783,4.064000
1988-10-24,22.222222,8.777778,2.006333,87.459365,0.000000
1988-10-25,24.500000,7.722222,0.823111,71.822014,0.000000
1988-10-26,23.111111,9.500000,2.417889,70.940414,0.000000
1988-10-27,17.500000,4.000000,4.012667,56.717938,0.000000
1988-10-28,16.277778,2.277778,1.697667,53.277980,0.000000
1988-10-29,16.500000,1.000000,2.006333,52.201404,0.000000
1988-10-30,19.000000,4.388889,4.732889,52.083138,0.000000
1988-10-31,21.722222,6.277778,4.269889,52.577472,0.000000
1988-11-01,16.000000,0.388889,2.829444,43.696959,0.000000
1988-11-02,17.888889,-0.222222,1.131778,48.174754,0.000000
1988-11-03,19.388889,1.000000,0.977444,50.890134,0.000000
1988-11-04,20.611111,1.777778,1.697667,47.550479,0.000000
1988-11-05,20.388889,1.277778,1.697667,46.841026,0.000000
1988-11-06,23.888889,3.611111,0.874556,49.976400,0.000000
1988-11-07,20.500000,3.000000,1.286111,62.296816,0.000000
1988-11-08,23.222222,3.722222,5.298778,35.604357,0.000000
1988-11-09,12.000000,-3.111111,3.189556,29.860408,0.000000
1988-11-10,13.722222,-4.388889,2.006333,30.130701,0.000000
1988-11-11,17.722222,-3.500000,2.160667,30.847680,0.000000
1988-11-12,21.111111,-2.388889,1.594778,31.475205,0.000000
1988-11-13,18.000000,2.277778,2.572222,42.210635,0.000000
1988-11-14,15.888889,0.777778,2.263556,66.191571,0.000000
1988-11-15,12.388889,-2.722222,4.578556,37.121678,0.000000
1988-11-16,12.611111,-2.277778,1.183222,51.850949,0.000000
1988-11-17,12.500000,-2.000000,1.852000,44.566498,0.000000
1988-11-18,12.277778,-3.500000,2.417889,39.699147,0.000000
1988-11-19,17.388889,1.222222,2.572222,40.707968,0.000000
1988-11-20,15.722222,-1.222222,0.720222,64.508040,0.000000
1988-11-21,18.222222,-0.277778,1.697667,69.717329,0.000000
1988-11-22,13.888889,-3.277778,4.732889,41.493435,0.000000
1988-11-23,11.500000,-6.111111,2.006333,22.366485,0.000000
1988-11-24,8.777778,-6.777778,1.286111,31.312792,0.000000
1988-11-25,7.777778,-5.222222,2.160667,31.103367,0.000000
1988-11-26,10.500000,-4.388889,2.160667,37.759663,0.000000
1988-11-27,11.000000,-5.111111,1.594778,44.665061,0.000000
1988-11-28,11.277778,-5.888889,0.977444,45.140913,0.000000
1988-11-29,12.722222,-3.388889,3.549667,40.008648,0.000000
1988-11-30,13.222222,-0.277778,2.572222,49.339259,0.000000
1988-12-01,9.222222,-4.000000,1.594778,80.439521,0.000000
1988-12-02,9.222222,-4.777778,1.697667,70.243503,0.000000
1988-12-03,11.388889,-4.222222,1.852000,55.908716,0.000000
1988-12-04,6.777778,-6.111111,2.263556,36.845472,0.000000
1988-12-05,10.722222,-5.277778,4.990111,33.303181,0.000000
1988-12-06,13.722222,-0.611111,4.732889,46.027454,0.000000
1988-12-07,12.000000,-2.888889,4.167000,48.228402,0.000000
1988-12-08,8.277778,-5.277778,3.446778,32.685476,0.000000
1988-12-09,6.888889,-7.722222,2.829444,31.088774,0.000000
1988-12-10,8.500000,-7.111111,1.131778,32.146221,0.000000
1988-12-11,10.722222,-7.500000,3.446778,27.623607,0.000000
1988-12-12,10.888889,-5.000000,2.160667,54.255433,0.000000
1988-12-13,4.277778,-8.388889,2.880889,44.370440,0.000000
1988-12-14,6.500000,-8.611111,2.263556,37.089333,0.000000
1988-12-15,0.777778,-10.000000,2.160667,40.704221,0.000000
1988-12-16,5.000000,-10.222222,2.160667,31.558498,0.000000
1988-12-17,6.388889,-9.277778,4.269889,36.053642,0.000000
1988-12-18,4.500000,-4.111111,2.417889,88.486879,0.000000
1988-12-19,7.888889,-5.111111,1.440444,77.505700,0.000000
1988-12-20,5.277778,-5.611111,0.565889,85.320424,0.000000
1988-12-21,2.722222,-5.777778,1.491889,90.311434,0.000000
1988-12-22,1.388889,-3.388889,1.131778,96.056546,1.524000
1988-12-23,5.500000,0.722222,2.006333,87.110023,1.016000
1988-12-24,1.722222,-6.000000,4.424222,46.451252,0.000000
1988-12-25,2.277778,-7.722222,1.440444,46.473178,0.000000
1988-12-26,5.388889,-5.222222,3.138111,61.446763,0.000000
1988-12-27,5.277778,-5.888889,2.572222,50.399739,0.000000
1988-12-28,2.000000,-3.888889,0.874556,74.326310,0.000000
1988-12-29,3.000000,-4.277778,2.572222,83.303673,0.000000
1988-12-30,1.888889,-0.611111,1.440444,75.150186,0.000000
1988-12-31,1.222222,-6.222222,1.697667,80.278461,0.000000
1989-01-01,2.611111,-6.722222,2.983778,85.295495,0.000000
1989-01-02,4.277778,-2.777778,2.160667,96.044158,0.000000
1989-01-03,4.111111,-3.222222,3.138111,78.956925,0.000000
1989-01-04,4.611111,-3.277778,1.594778,74.392639,0.000000
1989-01-05,0.777778,-0.722222,2.829444,94.121390,12.192000
1989-01-06,0.277778,-1.222222,4.424222,96.426980,3.048000
1989-01-07,1.222222,-0.277778,4.990111,92.248180,4.064000
1989-01-08,2.388889,0.000000,2.675111,85.487100,0.000000
1989-01-09,3.500000,-0.277778,3.292444,84.228950,0.000000
1989-01-10,2.777778,-3.500000,7.510889,78.967052,2.540000
1989-01-11,0.388889,-7.111111,3.343889,58.232483,0.000000
1989-01-12,-1.611111,-7.000000,0.823111,63.928883,0.000000
1989-01-13,2.111111,-7.388889,0.720222,78.010663,0.000000
1989-01-14,0.722222,-7.777778,1.852000,82.804285,0.000000
1989-01-15,1.888889,-6.388889,3.446778,81.925509,0.000000
1989-01-16,3.222222,-5.888889,1.131778,89.440826,0.000000
1989-01-17,3.222222,-4.888889,1.852000,79.594532,0.000000
1989-01-18,2.222222,-1.500000,1.852000,86.354233,0.000000
1989-01-19,4.222222,-3.000000,0.720222,85.689748,0.000000
1989-01-20,2.388889,-3.000000,0.720222,97.211048,0.000000
1989-01-21,-1.000000,-3.222222,1.594778,97.565727,0.000000
1989-01-22,0.277778,-3.388889,2.417889,96.787993,0.000000
1989-01-23,3.222222,-4.111111,1.646222,81.758176,0.000000
1989-01-24,5.277778,-4.888889,4.167000,70.838703,0.000000
1989-01-25,9.722222,-0.222222,2.675111,66.634716,0.000000
1989-01-26,2.722222,-6.277778,3.446778,41.392414,0.000000
1989-01-27,1.722222,-7.888889,1.697667,41.401770,0.000000
1989-01-28,1.222222,-8.277778,1.852000,45.998232,0.000000
1989-01-29,4.111111,-5.611111,3.858333,55.748967,0.000000
1989-01-30,6.277778,-2.777778,2.315000,66.860055,0.000000
1989-01-31,5.777778,-5.888889,2.006333,66.161493,0.000000
1989-02-01,6.277778,-6.222222,2.572222,36.206251,0.000000
1989-02-02,3.000000,-6.722222,3.189556,33.306980,0.000000
1989-02-03,6.222222,-6.722222,1.852000,41.853404,0.000000
1989-02-04,4.277778,-6.000000,0.874556,57.454413,0.000000
1989-02-05,7.000000,-5.388889,0.977444,49.297153,0.000000
1989-02-06,5.222222,-4.000000,0.977444,52.106627,0.000000
1989-02-07,3.500000,-2.722222,1.286111,82.637263,0.000000
1989-02-08,6.722222,-4.000000,1.440444,88.644567,0.000000
1989-02-09,6.277778,-5.388889,4.990111,36.371444,0.000000
1989-02-10,8.777778,-5.777778,2.263556,36.595261,0.000000
1989-02-11,11.388889,-5.111111,2.829444,33.914817,0.000000
1989-02-12,12.277778,-4.722222,2.829444,21.677696,0.000000
1989-02-13,16.222222,-5.388889,1.852000,25.330002,0.000000
1989-02-14,7.277778,-1.388889,2.572222,57.813791,0.000000
1989-02-15,10.111111,1.777778,2.983778,51.855554,0.000000
1989-02-16,5.277778,0.222222,6.482000,59.052110,0.000000
1989-02-17,4.222222,-3.722222,4.835778,36.855227,0.000000
1989-02-18,7.500000,-6.277778,2.160667,34.327356,0.000000
1989-02-19,10.611111,-3.777778,3.292444,50.966230,0.000000
1989-02-20,6.722222,0.722222,4.218444,20.696373,0.000000
1989-02-21,5.777778,-2.722222,2.006333,31.426062,0.000000
1989-02-22,5.000000,-2.888889,2.160667,43.887848,0.000000
1989-02-23,1.888889,-4.111111,2.572222,82.841085,0.000000
1989-02-24,4.777778,-4.722222,2.572222,74.978286,0.000000
