DATE,TMAX,TMIN,WND,HUM,PRCP,SUNH
2002-12-05,6.400000,0.800000,3.600000,62.000000,0.000000,2.900000
2002-12-06,4.400000,-0.400000,3.000000,81.000000,2.600000,0.000000
2002-12-07,0.200000,-1.500000,3.100000,89.000000,7.400000,0.000000
2002-12-08,0.300000,-5.700000,1.400000,71.000000,0.000000,6.100000
2002-12-09,0.200000,-5.300000,0.500000,93.000000,0.000000,4.400000
2002-12-10,-1.700000,-5.800000,0.800000,96.000000,0.000000,0.000000
2002-12-11,-2.000000,-3.400000,1.100000,97.000000,0.000000,0.000000
2002-12-12,-2.100000,-4.800000,1.100000,95.000000,0.000000,0.000000
2002-12-13,1.500000,-3.900000,1.800000,96.000000,0.000000,0.000000
2002-12-14,4.900000,1.300000,1.800000,89.000000,0.000000,0.000000
2002-12-15,3.600000,-0.700000,2.000000,98.000000,0.100000,0.000000
2002-12-16,3.300000,-0.400000,1.400000,90.000000,0.000000,0.000000
2002-12-17,7.300000,-1.200000,1.900000,85.000000,0.000000,6.500000
2002-12-18,3.800000,-0.100000,1.200000,92.000000,0.000000,0.000000
2002-12-19,2.500000,-0.200000,2.200000,85.000000,0.000000,0.000000
2002-12-20,2.200000,-0.700000,2.100000,83.000000,0.000000,0.000000
2002-12-21,2.600000,0.300000,3.400000,87.000000,0.200000,0.000000
2002-12-22,1.900000,-1.300000,3.500000,66.000000,0.000000,0.000000
2002-12-23,0.800000,-9.700000,2.500000,91.000000,4.000000,0.000000
2002-12-24,-3.200000,-13.400000,1.200000,88.000000,0.000000,0.000000
2002-12-25,-3.100000,-16.000000,1.000000,54.000000,0.000000,8.500000
2002-12-26,1.000000,-15.300000,0.800000,65.000000,0.000000,8.000000
2002-12-27,1.000000,-14.900000,1.300000,69.000000,0.000000,7.200000
2002-12-28,2.700000,-11.300000,0.900000,69.000000,0.000000,7.400000
2002-12-29,1.500000,-12.400000,0.800000,59.000000,0.000000,7.100000
2002-12-30,-0.800000,-10.400000,1.300000,67.000000,0.000000,6.600000
2002-12-31,-3.000000,-12.600000,0.700000,86.000000,0.000000,2.900000
2003-01-01,-4.200000,-14.300000,2.000000,91.000000,0.000000,3.800000
2003-01-02,-1.200000,-9.700000,2.000000,87.000000,0.000000,0.000000
2003-01-03,-3.100000,-13.500000,3.700000,59.000000,0.000000,7.700000
2003-01-04,-2.600000,-15.200000,5.700000,73.000000,0.000000,7.900000
2003-01-05,-2.100000,-15.800000,3.000000,50.000000,0.000000,8.200000
2003-01-06,-2.000000,-12.900000,2.000000,50.000000,0.000000,7.500000
2003-01-07,0.400000,-14.800000,2.700000,82.000000,0.000000,7.500000
2003-01-08,3.000000,-6.500000,4.700000,49.000000,0.000000,6.500000
2003-01-09,2.900000,-7.000000,3.000000,70.000000,0.000000,4.900000
2003-01-10,6.500000,-9.400000,2.000000,87.000000,0.000000,7.200000
2003-01-11,10.500000,-6.700000,3.300000,90.000000,0.000000,8.000000
2003-01-12,8.400000,-1.500000,3.300000,71.000000,0.000000,6.200000
2003-01-13,12.600000,-4.300000,3.700000,87.000000,0.000000,8.000000
2003-01-14,3.200000,-4.600000,3.300000,79.000000,0.000000,7.800000
2003-01-15,5.000000,-3.300000,6.000000,71.000000,0.000000,7.500000
2003-01-16,4.700000,-2.400000,5.300000,67.000000,0.000000,6.000000
2003-01-17,4.500000,-5.200000,4.000000,94.000000,0.000000,5.700000
2003-01-18,3.400000,-5.900000,3.000000,95.000000,0.000000,5.300000
2003-01-19,5.000000,-5.700000,3.000000,98.000000,0.000000,4.000000
2003-01-20,5.500000,-6.500000,6.000000,92.000000,0.000000,6.900000
2003-01-21,6.000000,-5.700000,3.700000,55.000000,0.000000,7.200000
2003-01-22,6.000000,-3.200000,8.700000,87.000000,0.000000,3.600000
2003-01-23,7.600000,-6.400000,4.700000,92.000000,0.000000,4.000000
2003-01-24,7.200000,-2.500000,2.700000,80.000000,0.000000,2.000000
2003-01-25,3.400000,-3.800000,2.300000,97.000000,0.000000,0.000000
2003-01-26,1.200000,-2.000000,2.700000,91.000000,0.400000,0.000000
2003-01-27,2.200000,-8.600000,4.000000,91.000000,0.200000,8.800000
2003-01-28,1.300000,-8.900000,9.000000,60.000000,0.000000,8.000000
2003-01-29,4.100000,-10.100000,3.000000,61.000000,0.000000,7.700000
2003-01-30,2.400000,-3.800000,3.000000,44.000000,0.000000,1.800000
2003-01-31,3.400000,-4.200000,4.700000,63.000000,0.000000,1.800000
2003-02-01,5.000000,-6.900000,0.700000,53.000000,0.000000,7.300000
2003-02-02,5.800000,-5.600000,1.400000,73.000000,0.000000,6.700000
2003-02-03,6.500000,-6.500000,0.800000,71.000000,0.000000,2.600000
2003-02-04,8.200000,-6.400000,2.100000,43.000000,0.000000,8.600000
2003-02-05,7.700000,-5.300000,1.700000,32.000000,0.000000,8.900000
2003-02-06,10.600000,-0.800000,3.000000,47.000000,0.000000,8.600000
2003-02-07,10.700000,-0.500000,2.400000,60.000000,0.000000,0.000000
2003-02-08,7.800000,-1.400000,1.200000,82.000000,0.000000,3.100000
2003-02-09,5.100000,-3.400000,0.000000,93.000000,0.000000,0.000000
2003-02-10,-2.700000,-6.000000,3.400000,77.000000,2.200000,0.000000
2003-02-11,-1.000000,-11.400000,1.000000,58.000000,0.000000,8.900000
2003-02-12,4.600000,-6.700000,1.500000,68.000000,0.000000,8.000000
2003-02-13,6.200000,-3.900000,1.600000,80.000000,0.000000,7.500000
2003-02-14,8.600000,-2.200000,1.200000,73.000000,0.000000,6.600000
2003-02-15,11.700000,1.900000,1.300000,62.000000,0.000000,7.400000
2003-02-16,11.300000,-2.800000,1.100000,62.000000,0.000000,6.800000
2003-02-17,15.100000,3.300000,2.100000,54.000000,0.000000,7.700000
2003-02-18,15.100000,0.400000,0.900000,65.000000,0.000000,7.500000
2003-02-19,12.200000,0.100000,1.700000,55.000000,0.000000,8.500000
2003-02-20,7.900000,1.500000,2.600000,52.000000,0.000000,0.000000
2003-02-21,5.800000,1.700000,2.000000,80.000000,0.900000,0.000000
2003-02-22,5.600000,2.000000,2.900000,84.000000,0.000000,0.000000
2003-02-23,7.600000,-1.700000,1.400000,76.000000,0.000000,0.000000
2003-02-24,9.700000,1.800000,1.500000,82.000000,0.000000,3.100000
2003-02-25,11.300000,4.000000,0.000000,82.000000,0.000000,0.000000
2003-02-26,10.700000,1.000000,3.300000,60.000000,0.000000,7.600000
2003-02-27,5.500000,-1.900000,2.000000,58.000000,0.000000,0.600000
2003-02-28,4.900000,0.900000,1.000000,78.000000,0.000000,0.000000
2003-03-01,12.100000,-0.500000,0.900000,84.000000,0.000000,1.300000
2003-03-02,8.600000,5.200000,1.200000,90.000000,0.000000,0.000000
2003-03-03,6.600000,-2.800000,1.900000,52.000000,0.000000,7.300000
2003-03-04,3.300000,-2.300000,1.000000,43.000000,0.000000,0.000000
2003-03-05,1.500000,-2.400000,1.500000,98.000000,1.200000,0.000000
2003-03-06,4.100000,-1.800000,1.100000,86.000000,1.300000,2.000000
2003-03-07,13.500000,-0.700000,2.200000,53.000000,0.000000,9.200000
2003-03-08,14.400000,-0.200000,1.400000,46.000000,0.000000,8.900000
2003-03-09,12.100000,3.100000,2.400000,56.000000,0.000000,7.500000
2003-03-10,13.200000,1.500000,3.200000,54.000000,0.000000,6.600000
2003-03-11,10.200000,4.800000,2.900000,66.000000,0.000000,0.000000
2003-03-12,10.000000,1.500000,4.100000,48.000000,0.000000,8.200000
2003-03-13,10.400000,0.600000,1.900000,60.000000,0.000000,4.200000
2003-03-14,8.600000,1.000000,2.000000,86.000000,1.600000,0.000000
2003-03-15,4.000000,1.600000,1.500000,96.000000,0.100000,0.000000
2003-03-16,7.600000,1.200000,2.600000,76.000000,4.100000,4.500000
2003-03-17,10.600000,0.300000,1.700000,71.000000,0.000000,1.300000
2003-03-18,12.400000,-1.500000,0.900000,61.000000,0.000000,7.500000
2003-03-19,15.300000,4.000000,2.500000,63.000000,0.000000,7.800000
2003-03-20,14.700000,5.100000,3.100000,61.000000,0.000000,4.000000
2003-03-21,13.000000,0.000000,2.900000,50.000000,0.000000,9.700000
2003-03-22,13.100000,-0.800000,2.000000,58.000000,0.000000,8.000000
2003-03-23,15.600000,7.700000,1.700000,62.000000,0.000000,0.000000
2003-03-24,19.400000,2.400000,1.000000,54.000000,0.000000,10.400000
2003-03-25,12.200000,8.000000,3.300000,47.000000,0.000000,10.200000
2003-03-26,19.300000,8.900000,4.700000,62.000000,0.000000,0.900000
2003-03-27,16.300000,1.600000,1.400000,46.000000,0.000000,8.800000
2003-03-28,20.100000,8.400000,2.700000,40.000000,0.000000,9.700000
2003-03-29,23.900000,10.000000,3.400000,63.000000,0.000000,9.800000
2003-03-30,26.400000,10.000000,1.000000,75.000000,0.000000,8.700000
2003-03-31,20.600000,11.600000,4.800000,60.000000,0.000000,0.000000
2003-04-01,15.100000,9.500000,4.000000,40.000000,0.000000,0.000000
2003-04-02,10.300000,7.200000,3.700000,86.000000,3.900000,0.000000
2003-04-03,13.000000,6.400000,1.800000,86.000000,0.000000,2.200000
2003-04-04,18.900000,3.100000,2.000000,64.000000,0.000000,9.800000
2003-04-05,21.600000,8.300000,1.600000,45.000000,0.000000,9.400000
2003-04-06,21.600000,9.100000,3.200000,55.000000,0.000000,9.200000
2003-04-07,21.000000,12.000000,1.800000,60.000000,0.000000,5.800000
2003-04-08,18.300000,3.700000,2.200000,48.000000,0.000000,9.900000
2003-04-09,17.100000,7.200000,2.600000,42.000000,0.000000,6.000000
2003-04-10,14.000000,8.900000,2.100000,55.000000,0.000000,1.300000
2003-04-11,14.900000,6.300000,2.400000,81.000000,0.000000,1.600000
2003-04-12,21.400000,9.600000,3.000000,52.000000,0.000000,3.900000
2003-04-13,21.800000,6.500000,1.900000,41.000000,0.000000,4.800000
2003-04-14,26.000000,8.800000,3.000000,41.000000,0.000000,10.200000
2003-04-15,26.900000,13.600000,4.600000,52.000000,0.000000,9.700000
2003-04-16,28.500000,15.700000,3.600000,59.000000,64.800000,10.000000
2003-04-17,25.300000,9.100000,2.200000,89.000000,1.200000,0.000000
2003-04-18,13.700000,7.400000,5.000000,79.000000,0.000000,3.600000
2003-04-19,16.100000,7.600000,1.000000,75.000000,0.000000,0.000000
2003-04-20,16.600000,8.500000,2.400000,71.000000,0.000000,4.800000
2003-04-21,17.200000,4.700000,1.300000,68.000000,0.000000,6.700000
2003-04-22,14.200000,10.000000,1.500000,85.000000,1.000000,0.000000
2003-04-23,19.800000,9.300000,1.300000,86.000000,0.000000,5.500000
2003-04-24,19.900000,12.100000,1.900000,81.000000,0.000000,5.100000
2003-04-25,22.700000,10.500000,2.900000,77.000000,0.000000,9.500000
2003-04-26,26.100000,14.400000,1.500000,68.000000,0.000000,9.000000
2003-04-27,27.900000,16.500000,1.900000,72.000000,0.000000,10.900000
2003-04-28,25.300000,16.300000,2.600000,74.000000,0.000000,10.100000
2003-04-29,21.400000,10.200000,2.700000,80.000000,3.500000,7.600000
2003-04-30,28.600000,13.100000,2.400000,60.000000,0.000000,12.000000
2003-05-01,29.800000,16.100000,4.000000,61.000000,0.000000,11.800000
2003-05-02,29.000000,17.300000,3.700000,55.000000,0.000000,11.800000
2003-05-03,27.100000,18.300000,1.900000,70.000000,0.000000,4.800000
2003-05-04,23.800000,14.800000,2.300000,80.000000,0.100000,2.400000
2003-05-05,23.100000,16.100000,1.100000,81.000000,0.500000,1.600000
2003-05-06,23.900000,17.900000,0.800000,80.000000,6.500000,0.000000
2003-05-07,21.800000,13.400000,3.900000,80.000000,0.000000,0.000000
2003-05-08,18.500000,12.200000,0.500000,76.000000,0.000000,0.000000
2003-05-09,22.500000,11.100000,1.700000,74.000000,0.000000,7.800000
2003-05-10,25.100000,12.800000,2.800000,69.000000,0.000000,9.700000
2003-05-11,26.700000,14.400000,3.300000,67.000000,0.000000,11.000000
2003-05-12,27.600000,16.500000,1.900000,65.000000,0.000000,10.500000
2003-05-13,25.400000,15.600000,1.700000,74.000000,0.400000,10.500000
2003-05-14,21.800000,15.500000,1.300000,93.000000,12.000000,0.000000
2003-05-15,21.900000,12.700000,2.000000,85.000000,0.000000,3.800000
2003-05-16,25.400000,11.300000,0.700000,77.000000,0.000000,2.500000
2003-05-17,24.500000,15.600000,1.600000,72.000000,2.300000,6.000000
2003-05-18,27.900000,15.600000,0.900000,66.000000,0.000000,7.900000
2003-05-19,26.100000,12.200000,1.900000,73.000000,0.000000,11.000000
2003-05-20,29.300000,13.400000,1.000000,65.000000,0.000000,8.800000
2003-05-21,28.800000,17.500000,2.700000,66.000000,0.000000,9.000000
2003-05-22,28.500000,16.200000,3.100000,60.000000,0.000000,10.900000
2003-05-23,23.700000,18.100000,2.600000,74.000000,0.000000,0.000000
2003-05-24,28.900000,12.100000,0.800000,67.000000,0.000000,9.900000
2003-05-25,29.600000,17.000000,2.700000,66.000000,0.000000,11.900000
2003-05-26,29.500000,19.300000,2.500000,66.000000,0.000000,11.000000
2003-05-27,29.200000,18.000000,1.700000,59.000000,0.000000,7.800000
2003-05-28,28.300000,19.900000,3.200000,69.000000,0.000000,9.200000
2003-05-29,32.000000,19.100000,2.200000,62.000000,0.000000,11.800000
2003-05-30,32.900000,14.400000,1.100000,60.000000,0.000000,10.100000
2003-05-31,35.100000,17.100000,1.600000,56.000000,0.000000,6.700000
2003-06-01,33.600000,19.700000,1.000000,64.000000,1.000000,8.600000
2003-06-02,27.300000,18.600000,1.700000,83.000000,3.800000,0.000000
2003-06-03,22.800000,17.600000,1.600000,89.000000,0.000000,0.000000
2003-06-04,32.100000,17.300000,2.400000,62.000000,0.000000,10.300000
2003-06-05,31.900000,19.500000,2.400000,60.000000,0.000000,10.500000
2003-06-06,34.900000,13.700000,1.500000,48.000000,0.000000,11.500000
2003-06-07,26.600000,31.100000,2.800000,38.000000,0.000000,9.800000
2003-06-08,33.300000,24.100000,2.300000,55.000000,4.300000,7.600000
2003-06-09,28.100000,19.000000,1.600000,91.000000,7.700000,0.000000
2003-06-10,25.600000,17.900000,2.000000,67.000000,0.000000,7.400000
2003-06-11,28.900000,17.100000,1.900000,56.000000,1.100000,8.800000
2003-06-12,27.700000,16.000000,1.900000,72.000000,7.200000,9.200000
2003-06-13,29.300000,14.600000,1.700000,62.000000,0.000000,10.500000
2003-06-14,30.700000,17.000000,2.500000,49.000000,0.000000,11.000000
2003-06-15,30.100000,18.400000,1.100000,55.000000,0.000000,9.300000
2003-06-16,32.300000,17.800000,1.200000,54.000000,0.000000,10.400000
2003-06-17,34.400000,21.900000,3.000000,50.000000,0.000000,9.700000
2003-06-18,34.100000,23.500000,3.000000,50.000000,0.000000,10.600000
2003-06-19,35.200000,23.700000,2.300000,47.000000,0.000000,9.000000
2003-06-20,36.700000,24.600000,2.900000,48.000000,0.000000,11.500000
2003-06-21,33.900000,23.400000,2.500000,55.000000,0.000000,9.100000
2003-06-22,30.300000,23.400000,1.500000,83.000000,8.000000,0.000000
2003-06-23,32.000000,21.800000,2.200000,71.000000,0.000000,11.100000
2003-06-24,34.200000,22.100000,1.300000,61.000000,0.000000,10.000000
2003-06-25,35.700000,21.600000,1.300000,54.000000,0.000000,9.700000
2003-06-26,32.100000,21.300000,1.600000,78.000000,4.500000,0.000000
2003-06-27,34.200000,19.600000,1.200000,67.000000,0.000000,10.900000
2003-06-28,37.400000,22.500000,2.000000,58.000000,27.200000,11.300000
2003-06-29,32.900000,19.500000,2.600000,78.000000,5.100000,0.000000
2003-06-30,34.900000,19.100000,1.500000,89.000000,1.200000,0.000000
2003-07-01,29.300000,18.100000,0.700000,76.000000,0.000000,7.800000
2003-07-02,27.700000,22.400000,1.200000,72.000000,0.000000,0.000000
2003-07-03,32.000000,21.200000,2.500000,75.000000,0.000000,6.000000
2003-07-04,35.500000,23.600000,3.000000,70.000000,0.000000,10.200000
2003-07-05,32.600000,20.600000,1.900000,79.000000,0.000000,4.600000
2003-07-06,30.700000,19.500000,1.900000,72.000000,15.800000,10.700000
2003-07-07,28.700000,20.600000,1.200000,79.000000,0.000000,10.100000
2003-07-08,30.700000,22.300000,1.300000,69.000000,0.000000,6.000000
2003-07-09,28.700000,19.100000,1.000000,71.000000,0.000000,9.600000
2003-07-10,30.800000,17.100000,0.900000,63.000000,0.000000,10.100000
2003-07-11,32.400000,20.600000,1.400000,64.000000,0.000000,6.900000
2003-07-12,33.100000,19.300000,1.600000,84.000000,13.800000,0.000000
2003-07-13,32.700000,18.400000,1.500000,86.000000,1.200000,0.000000
2003-07-14,29.100000,19.900000,1.300000,94.000000,21.800000,0.000000
2003-07-15,23.700000,20.300000,0.800000,85.000000,0.000000,3.400000
2003-07-16,22.300000,21.000000,0.600000,91.000000,8.600000,0.000000
2003-07-17,26.600000,20.400000,1.200000,90.000000,2.300000,2.300000
2003-07-18,24.200000,20.100000,0.600000,83.000000,0.000000,4.000000
2003-07-19,25.600000,22.000000,1.300000,81.000000,0.000000,11.000000
2003-07-20,28.100000,23.400000,1.400000,87.000000,0.000000,3.400000
2003-07-21,32.300000,22.500000,1.200000,91.000000,25.300000,0.000000
2003-07-22,31.100000,22.600000,0.700000,84.000000,0.000000,3.700000
2003-07-23,28.900000,23.500000,1.500000,83.000000,0.000000,2.800000
2003-07-24,30.600000,25.000000,1.900000,91.000000,23.300000,0.000000
2003-07-25,30.600000,25.100000,1.700000,87.000000,1.500000,0.500000
2003-07-26,29.000000,26.400000,2.500000,78.000000,0.000000,11.400000
2003-07-27,34.500000,24.400000,2.600000,83.000000,76.400000,9.100000
2003-07-28,34.700000,24.600000,1.000000,88.000000,4.700000,6.300000
2003-07-29,35.800000,24.600000,1.000000,87.000000,0.000000,7.800000
2003-07-30,31.900000,27.100000,1.700000,89.000000,0.000000,2.800000
2003-07-31,32.600000,24.100000,1.000000,91.000000,0.000000,0.000000
2003-08-01,27.600000,21.700000,1.700000,91.000000,1.800000,0.000000
2003-08-02,30.900000,20.700000,0.800000,81.000000,0.000000,8.400000
2003-08-03,28.400000,24.400000,0.700000,87.000000,0.000000,0.000000
2003-08-04,30.100000,23.100000,0.800000,92.000000,0.000000,3.000000
2003-08-05,30.600000,24.300000,1.200000,87.000000,0.000000,0.000000
2003-08-06,33.100000,23.500000,0.800000,87.000000,2.300000,5.900000
2003-08-07,33.400000,23.100000,0.900000,90.000000,0.000000,2.000000
2003-08-08,30.300000,23.200000,1.200000,88.000000,0.800000,0.000000
2003-08-09,31.600000,21.300000,0.800000,87.000000,0.000000,9.000000
2003-08-10,29.000000,23.200000,1.100000,85.000000,0.000000,0.000000
2003-08-11,31.900000,20.100000,1.100000,76.000000,0.000000,11.300000
2003-08-12,29.100000,20.100000,1.000000,80.000000,0.000000,3.300000
2003-08-13,27.100000,20.400000,2.500000,76.000000,0.000000,11.200000
2003-08-14,26.300000,17.700000,1.300000,80.000000,0.000000,5.100000
2003-08-15,23.900000,19.300000,1.200000,92.000000,2.400000,0.000000
2003-08-16,25.100000,15.700000,1.000000,87.000000,0.700000,9.000000
2003-08-17,28.200000,18.600000,1.300000,83.000000,0.000000,6.900000
2003-08-18,28.600000,20.800000,2.200000,83.000000,0.000000,9.800000
2003-08-19,30.100000,21.300000,2.200000,77.000000,0.000000,11.200000
2003-08-20,30.000000,21.700000,1.300000,80.000000,0.000000,10.500000
2003-08-21,31.300000,24.600000,0.800000,83.000000,0.500000,5.200000
2003-08-22,32.800000,24.900000,1.500000,87.000000,51.500000,4.800000
2003-08-23,31.100000,24.100000,1.700000,91.000000,0.000000,0.000000
2003-08-24,26.300000,23.000000,2.000000,88.000000,0.500000,2.500000
2003-08-25,30.500000,20.400000,0.800000,82.000000,0.000000,9.200000
2003-08-26,26.200000,19.600000,1.900000,94.000000,39.400000,0.000000
2003-08-27,29.400000,19.300000,1.600000,84.000000,38.300000,8.800000
2003-08-28,28.500000,21.400000,1.400000,85.000000,0.000000,0.000000
2003-08-29,25.200000,17.400000,3.000000,92.000000,25.000000,0.000000
2003-08-30,21.700000,15.900000,1.500000,83.000000,3.200000,1.200000
2003-08-31,22.700000,13.900000,1.400000,79.000000,0.000000,4.300000
2003-09-01,20.100000,16.000000,1.900000,91.000000,5.500000,0.000000
2003-09-02,23.900000,16.600000,1.400000,89.000000,0.000000,1.800000
2003-09-03,24.300000,18.000000,0.600000,89.000000,0.000000,0.000000
2003-09-04,22.100000,18.700000,1.700000,96.000000,32.900000,0.000000
2003-09-05,26.200000,17.900000,0.700000,90.000000,1.200000,2.900000
2003-09-06,23.700000,19.800000,0.700000,91.000000,2.400000,0.000000
2003-09-07,26.400000,18.900000,1.500000,83.000000,0.000000,7.700000
2003-09-08,26.300000,18.000000,2.300000,83.000000,0.000000,9.200000
2003-09-09,26.400000,18.800000,1.700000,76.000000,0.000000,10.400000
2003-09-10,28.600000,13.400000,0.900000,72.000000,0.000000,11.600000
2003-09-11,28.300000,17.900000,1.700000,68.000000,0.000000,9.500000
2003-09-12,28.500000,15.100000,1.100000,75.000000,0.000000,9.000000
2003-09-13,32.000000,15.100000,2.000000,76.000000,0.000000,10.600000
2003-09-14,31.400000,21.300000,1.100000,82.000000,0.000000,7.900000
2003-09-15,30.200000,18.900000,1.300000,78.000000,0.000000,8.600000
2003-09-16,30.200000,21.200000,1.900000,85.000000,0.000000,7.600000
2003-09-17,27.200000,22.100000,1.700000,89.000000,0.000000,0.700000
2003-09-18,22.300000,17.600000,2.900000,91.000000,39.800000,0.000000
2003-09-19,20.000000,16.200000,2.000000,85.000000,3.700000,0.000000
2003-09-20,24.700000,13.700000,0.800000,78.000000,0.000000,7.200000
2003-09-21,26.500000,11.300000,1.100000,70.000000,0.000000,10.700000
2003-09-22,26.600000,16.600000,2.800000,68.000000,0.000000,10.000000
2003-09-23,25.500000,16.700000,2.800000,67.000000,0.000000,8.900000
2003-09-24,28.200000,16.500000,2.500000,72.000000,0.000000,9.100000
2003-09-25,28.700000,17.300000,1.900000,74.000000,0.000000,8.600000
2003-09-26,27.700000,18.700000,1.200000,74.000000,0.000000,8.600000
2003-09-27,22.900000,15.600000,1.700000,92.000000,0.000000,0.000000
2003-09-28,17.900000,15.800000,2.300000,94.000000,3.600000,0.000000
2003-09-29,17.900000,15.500000,1.600000,88.000000,1.000000,0.000000
2003-09-30,16.400000,13.600000,1.000000,94.000000,13.800000,0.000000
2003-10-01,19.400000,13.700000,0.900000,91.000000,4.700000,1.300000
2003-10-02,16.500000,9.800000,1.400000,89.000000,1.100000,0.000000
2003-10-03,20.500000,8.600000,0.900000,77.000000,0.000000,6.400000
2003-10-04,16.600000,10.600000,1.200000,83.000000,0.000000,0.000000
2003-10-05,17.300000,10.800000,2.400000,81.000000,0.000000,7.900000
2003-10-06,17.900000,11.000000,2.100000,88.000000,0.000000,0.000000
2003-10-07,20.600000,12.200000,2.700000,81.000000,0.000000,2.500000
2003-10-08,20.600000,15.700000,2.300000,80.000000,0.000000,2.400000
2003-10-09,22.600000,17.100000,1.300000,80.000000,2.300000,1.000000
2003-10-10,19.100000,15.900000,2.700000,96.000000,63.300000,0.000000
2003-10-11,16.000000,6.700000,6.100000,95.000000,97.400000,0.000000
2003-10-12,8.000000,5.200000,6.700000,87.000000,5.500000,0.000000
2003-10-13,15.700000,6.200000,1.600000,70.000000,0.100000,4.300000
2003-10-14,18.100000,7.200000,2.400000,48.000000,0.000000,10.200000
2003-10-15,20.700000,4.000000,1.100000,62.000000,0.000000,9.800000
2003-10-16,21.200000,5.800000,0.800000,68.000000,0.000000,10.200000
2003-10-17,23.300000,8.300000,1.200000,62.000000,0.000000,9.500000
2003-10-18,20.600000,7.300000,1.100000,71.000000,0.000000,9.700000
2003-10-19,18.800000,6.600000,1.500000,82.000000,0.000000,4.800000
2003-10-20,23.300000,9.300000,2.000000,63.000000,1.400000,9.500000
2003-10-21,14.600000,7.800000,1.500000,62.000000,0.000000,9.600000
2003-10-22,14.200000,3.700000,2.300000,52.000000,0.000000,10.200000
2003-10-23,17.400000,4.300000,2.300000,51.000000,0.000000,8.900000
2003-10-24,22.400000,6.200000,2.200000,60.000000,0.000000,9.000000
2003-10-25,21.800000,4.700000,0.900000,67.000000,0.000000,8.500000
2003-10-26,26.800000,8.600000,1.700000,48.000000,0.000000,8.900000
2003-10-27,25.500000,11.300000,2.800000,46.000000,0.000000,9.000000
2003-10-28,23.700000,4.200000,1.300000,54.000000,0.000000,9.500000
2003-10-29,22.400000,11.000000,2.000000,59.000000,0.000000,5.500000
2003-10-30,22.500000,14.100000,1.900000,64.000000,0.000000,2.900000
2003-10-31,24.200000,12.600000,2.500000,59.000000,0.000000,8.800000
2003-11-01,26.300000,13.400000,2.700000,60.000000,0.000000,8.500000
2003-11-02,20.300000,9.600000,2.600000,65.000000,0.000000,4.300000
2003-11-03,17.100000,3.400000,1.400000,42.000000,0.000000,9.100000
2003-11-04,15.600000,10.100000,2.300000,62.000000,0.000000,0.000000
2003-11-05,13.900000,8.300000,1.600000,82.000000,0.000000,0.000000
2003-11-06,11.500000,3.800000,3.500000,96.000000,3.800000,0.000000
2003-11-07,4.400000,0.700000,5.700000,81.000000,8.800000,0.000000
2003-11-08,5.900000,-0.700000,2.000000,67.000000,0.000000,5.500000
2003-11-09,3.600000,-2.000000,0.800000,69.000000,0.000000,0.000000
2003-11-10,8.600000,2.000000,0.700000,64.000000,0.000000,4.200000
2003-11-11,9.200000,-1.200000,1.100000,68.000000,0.000000,6.000000
2003-11-12,11.800000,-1.200000,0.700000,71.000000,0.000000,8.600000
2003-11-13,14.000000,3.000000,2.800000,69.000000,0.000000,7.700000
2003-11-14,13.300000,5.500000,2.100000,80.000000,0.000000,8.400000
2003-11-15,12.000000,2.800000,1.200000,78.000000,0.000000,7.000000
2003-11-16,10.000000,0.800000,1.700000,56.000000,0.000000,7.600000
2003-11-17,10.800000,-0.300000,0.900000,67.000000,0.000000,1.600000
2003-11-18,7.800000,4.700000,1.300000,94.000000,2.000000,0.000000
2003-11-19,6.000000,4.600000,2.500000,97.000000,3.700000,0.000000
2003-11-20,9.200000,3.300000,1.300000,96.000000,0.000000,3.100000
2003-11-21,7.900000,-0.200000,2.000000,47.000000,0.000000,8.800000
2003-11-22,9.200000,-0.100000,2.500000,59.000000,0.000000,8.400000
2003-11-23,7.500000,0.600000,1.700000,78.000000,0.000000,0.000000
2003-11-24,9.700000,2.700000,0.800000,83.000000,0.000000,6.600000
2003-11-25,8.200000,-3.400000,1.500000,87.000000,0.000000,0.000000
2003-11-26,4.100000,1.500000,2.400000,88.000000,1.400000,0.000000
2003-11-27,3.500000,0.700000,1.500000,87.000000,0.000000,0.000000
2003-11-28,6.200000,1.100000,0.900000,79.000000,0.000000,0.000000
2003-11-29,4.800000,-4.800000,0.700000,94.000000,0.000000,2.700000
2003-11-30,8.600000,-1.900000,1.500000,87.000000,0.000000,3.600000
2003-12-01,4.100000,1.100000,1.900000,92.000000,0.000000,0.000000
2003-12-02,3.300000,-3.300000,0.700000,97.000000,0.000000,0.000000
2003-12-03,2.500000,0.300000,1.900000,93.000000,0.000000,0.000000
2003-12-04,2.200000,-0.700000,0.900000,96.000000,9.100000,0.000000
2003-12-05,3.900000,0.000000,1.100000,90.000000,0.200000,0.000000
2003-12-06,2.000000,-3.800000,3.400000,60.000000,0.000000,8.000000
2003-12-07,3.000000,-6.000000,1.800000,57.000000,0.000000,7.900000
2003-12-08,4.700000,-5.400000,1.000000,76.000000,0.000000,2.200000
2003-12-09,4.300000,-5.800000,1.200000,67.000000,0.000000,8.300000
2003-12-10,3.500000,-1.800000,1.000000,77.000000,0.000000,0.000000
2003-12-11,3.700000,-4.600000,1.200000,86.000000,0.000000,2.500000
2003-12-12,5.600000,-5.100000,0.700000,75.000000,0.000000,8.000000
2003-12-13,-1.200000,-6.400000,0.800000,97.000000,0.000000,0.000000
